non_null_ratio,cardinality_ratio,numeric_ratio,date_ratio,avg_len,log_mean,cv,log_min,log_max,is_obj,is_int,is_float,nm_emb_0,nm_emb_1,nm_emb_2,nm_emb_3,nm_emb_4,nm_emb_5,nm_emb_6,nm_emb_7,nm_emb_8,nm_emb_9,nm_emb_10,nm_emb_11,nm_emb_12,nm_emb_13,nm_emb_14,nm_emb_15,nm_emb_16,nm_emb_17,nm_emb_18,nm_emb_19,nm_emb_20,nm_emb_21,nm_emb_22,nm_emb_23,nm_emb_24,nm_emb_25,nm_emb_26,nm_emb_27,nm_emb_28,nm_emb_29,nm_emb_30,nm_emb_31,nm_emb_32,nm_emb_33,nm_emb_34,nm_emb_35,nm_emb_36,nm_emb_37,nm_emb_38,nm_emb_39,nm_emb_40,nm_emb_41,nm_emb_42,nm_emb_43,nm_emb_44,nm_emb_45,nm_emb_46,nm_emb_47,nm_emb_48,nm_emb_49,nm_emb_50,nm_emb_51,nm_emb_52,nm_emb_53,nm_emb_54,nm_emb_55,nm_emb_56,nm_emb_57,nm_emb_58,nm_emb_59,nm_emb_60,nm_emb_61,nm_emb_62,nm_emb_63,nm_emb_64,nm_emb_65,nm_emb_66,nm_emb_67,nm_emb_68,nm_emb_69,nm_emb_70,nm_emb_71,nm_emb_72,nm_emb_73,nm_emb_74,nm_emb_75,nm_emb_76,nm_emb_77,nm_emb_78,nm_emb_79,nm_emb_80,nm_emb_81,nm_emb_82,nm_emb_83,nm_emb_84,nm_emb_85,nm_emb_86,nm_emb_87,nm_emb_88,nm_emb_89,nm_emb_90,nm_emb_91,nm_emb_92,nm_emb_93,nm_emb_94,nm_emb_95,nm_emb_96,nm_emb_97,nm_emb_98,nm_emb_99,nm_emb_100,nm_emb_101,nm_emb_102,nm_emb_103,nm_emb_104,nm_emb_105,nm_emb_106,nm_emb_107,nm_emb_108,nm_emb_109,nm_emb_110,nm_emb_111,nm_emb_112,nm_emb_113,nm_emb_114,nm_emb_115,nm_emb_116,nm_emb_117,nm_emb_118,nm_emb_119,nm_emb_120,nm_emb_121,nm_emb_122,nm_emb_123,nm_emb_124,nm_emb_125,nm_emb_126,nm_emb_127,nm_emb_128,nm_emb_129,nm_emb_130,nm_emb_131,nm_emb_132,nm_emb_133,nm_emb_134,nm_emb_135,nm_emb_136,nm_emb_137,nm_emb_138,nm_emb_139,nm_emb_140,nm_emb_141,nm_emb_142,nm_emb_143,nm_emb_144,nm_emb_145,nm_emb_146,nm_emb_147,nm_emb_148,nm_emb_149,target,nome_arquivo,nome_coluna
1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2460898182539218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2202675112118378,0.23531673148870377,0.23531673148870377,0.0,0.2932561466403659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2423205548448724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23205021480018584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25426318129435466,0.0,0.0,0.0,0.0,0.0,0.0,0.19515422645842825,0.23205021480018584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2739764331084643,0.23531673148870377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27985833351664563,0.0,0.0,0.0,0.0,0.0,0.3009985141597353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27985833351664563,0.0,0.0,0.21759505212954736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID,consumo_inteligente.csv,smart_meter_id
1.0,0.9966666666666667,1.0,0.0,5.786666666666667,5.599729622152629,0.48835882070324754,3.964046033495298,6.215247893709531,0,0,1,0.0,0.40905661603437216,0.5048103595669599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39952570267683457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40420898001756844,0.0,0.0,0.0,0.5048103595669599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NUMERICO_CONTINUO,consumo_inteligente.csv,consumo_kwh
1.0,0.9866666666666667,1.0,0.0,5.6066666666666665,5.078029940954202,0.518745421618806,3.0731561705187946,5.705181495569908,0,0,1,0.0,0.20064813450887453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21109359162109737,0.0,0.0,0.27755589920370666,0.27755589920370666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27755589920370666,0.27755589920370666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22344794519423158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27755589920370666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2526383741937302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16700890430419366,0.19827029954563813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4339791987900875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20064813450887453,0.2083274384424377,0.0,0.0,0.0,0.0,0.0,0.0,0.27755589920370666,0.0,0.0,0.0,NUMERICO_CONTINUO,consumo_inteligente.csv,custo_estimado
1.0,0.013333333333333334,0.0,0.0,7.976666666666667,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21492631265184473,0.18298400578368537,0.16542211063273415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2013042484808217,0.0,0.0,0.0,0.4026084969616434,0.5144806176247024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18298400578368537,0.0,0.0,0.0,0.0,0.0,0.0,0.23779992106531733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21492631265184473,0.2572403088123512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17261231649133826,0.0,0.40887101759981787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16212151263940244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CATEGORICO_ORDINAL,consumo_inteligente.csv,bandeira_tarifaria
1.0,1.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.18977523753043155,0.2256406955695961,0.2256406955695961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27006410472867914,0.0,0.0,0.0,0.0,0.19210601919191014,0.17366863854508344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16378920901817523,0.21462691019809765,0.2256406955695961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17366863854508344,0.0,0.0,0.20523117679425165,0.22175529798651633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24965458595333467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2440780762164228,0.0,0.0,0.2557629612496938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18121728641051307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1702035010390146,0.2113395520906107,0.0,0.0,0.0,0.0,0.0,0.0,0.2389481845384246,0.0,0.2389481845384246,0.26251545686324956,0.0,0.0,0.0,0.0,DATA_HORA,consumo_inteligente.csv,data_leitura
1.0,0.013333333333333334,0.0,0.0,4.75,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23233970570624782,0.29052500441652235,0.314275721871616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20209956002872237,0.29052500441652235,0.29052500441652235,0.0,0.0,0.22355528483903958,0.27806588091805307,0.0,0.0,0.0,0.20005610683313368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19806715227057817,0.0,0.2673932230943955,0.29052500441652235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21822577697862797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2422986607056783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29052500441652235,0.0,0.0,0.0,0.0,0.0,0.0,CATEGORICO_NOMINAL,consumo_inteligente.csv,bairro_unidade
1.0,1.0,0.0,0.0,8.714285714285714,0.0,0.0,0.0,0.0,1,0,0,0.0,0.2283468199210964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2402342312844589,0.30039657187635166,0.32495430010853205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2875141076112159,0.0,0.0,0.0,0.20896657460611515,0.30039657187635166,0.30039657187635166,0.0,0.0,0.23115133007350075,0.2875141076112159,0.0,0.0,0.0,0.20685368819216451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20479715218622088,0.0,0.27647881022097953,0.30039657187635166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEXTO_LIVRE,DadosOriginaisTeste.csv,cidade
1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33469086457866054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26126767069039664,0.0,0.0,0.3435271659098694,0.3435271659098694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3435271659098694,0.3435271659098694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27655848627674606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2067046520788417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26856507941626856,0.326697457718183,0.0,0.0,0.2227279377698828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEXTO_LIVRE,DadosOriginaisTeste.csv,estado
1.0,1.0,0.0,0.0,5.428571428571429,0.0,0.0,0.0,0.0,1,0,0,0.0,0.4699661070800288,0.5799778079604966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45901601833440975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4817280305128664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEXTO_LIVRE,DadosOriginaisTeste.csv,cor
1.0,1.0,0.0,0.0,18.285714285714285,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22686475431389816,0.28367894996101023,0.3068699954340601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197337200258105,0.28367894996101023,0.28367894996101023,0.0,0.0,0.21828733326668068,0.2715134185342794,0.0,0.0,0.0,0.19534189986052553,0.0,0.0,0.0,0.0,0.0,0.0,0.2519773864392961,0.0,0.0,0.0,0.0,0.0,0.0,0.19339981386707006,0.0,0.2610922557473143,0.28367894996101023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28367894996101023,0.0,0.0,0.0,0.0,0.2906198098031075,0.0,TEXTO_LIVRE,DadosOriginaisTeste.csv,universidade
1.0,0.8571428571428571,1.0,0.14285714285714285,4.0,7.879994168822435,0.5645565777979568,6.90875477931522,8.517393171418904,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5782352581265907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4113189115106776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3718425672989698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4063284662346725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4394212352229195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NUMERICO_INTEIRO,DadosOriginaisTeste.csv,renda
1.0,0.7142857142857143,1.0,0.0,1.0,1.0498221244986776,0.7243306098372069,0.0,1.6094379124341003,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6348835521120161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5617343049824514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304502293934007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NUMERICO_INTEIRO,DadosOriginaisTeste.csv,filhos
1.0,1.0,1.0,0.19666666666666666,8.0,16.82268464856262,4.287993910499147e-06,16.822677258575464,16.82269203849517,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31348691505716153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853436903278459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20738910535098898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2416779570461848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19559143095146428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2648125374940792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29812890606724585,0.0,0.0,0.0,0.32250125029083526,0.2853436903278459,0.0,0.0,0.0,0.0,0.2796719558479306,0.0,0.0,0.18862905219309853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256300062366618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26043801020407525,0.0,0.0,0.29812890606724585,0.0,0.0,0.0,0.0,0.0,0.0,ID,educacao_notas.csv,matricula_aluno
1.0,0.013333333333333334,0.0,0.0,7.863333333333333,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.27815580895220676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2815720631852469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.350229178647655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3847720082792472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2926362055930109,0.0,0.3847720082792472,0.3577481215197564,0.0,0.0,0.0,0.0,0.3051796957116975,0.0,0.0,0.0,0.0,0.34326772487895224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CATEGORICO_NOMINAL,educacao_notas.csv,disciplina
1.0,0.3233333333333333,1.0,0.0,3.0033333333333334,1.812324333181165,0.529886840857023,0.0,2.3978952727983707,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29296436668140624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3414018759908498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3368006082126131,0.0,0.0,0.0,0.0,0.4030854628643782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39507339252403245,0.0,0.0,0.39507339252403245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28711897154596894,0.3565120251511906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NUMERICO_CONTINUO,educacao_notas.csv,nota_final
1.0,0.01,1.0,1.0,6.0,7.613083798195382,0.00022722113534273452,7.61288043630149,7.613374361037403,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3290490740887975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26356294055154633,0.0,0.0,0.0,0.38275074767718953,0.0,0.0,0.0,0.32400915556008886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3146442756687524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3146442756687524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4024680219974371,0.3146442756687524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334361549989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CATEGORICO_NOMINAL,educacao_notas.csv,semestre
1.0,0.7366666666666667,1.0,0.0,4.0,4.338118285033554,0.18918072115966084,3.937690752176724,4.613138355637268,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2690015892326802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23800808867093431,0.0,0.0,0.0,0.17298537254863205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20158605422243417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25475671086368484,0.23800808867093431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37805720641018076,0.22887291940363313,0.22088284423829513,0.0,0.0,0.0,0.22475295546873544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23800808867093431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25475671086368484,0.0,0.0,0.1937594549069896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24867236780002208,0.0,0.0,0.0,0.25475671086368484,0.0,0.0,0.20442373403607736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23800808867093431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NUMERICO_CONTINUO,educacao_notas.csv,frequencia_percentual
